Year,Storm_Name,Landfall_I,Landfall_ID,HURDAT_Cod,HURDAT_C_1,RMW,RMW*1.5,RMW*2,Month,Day,Time_UTC,Formation_,Formation1,Landfall_Lat,Landfall_Long,Landfall_W,Landfall_P,State,SS_Categor,RMW*2_County Name,State_Name,STATE_ABBR,STATE_FIPS,County_FIPS,FIPS_Code,County_State
1972,Agnes_1,240,LF1,AL021972_1,AL021972,50,75,100,6,19,1800,20,-86.2,29.9,-85.4,65,980,FL,1,Wakulla County,Florida,FL,12,129,12129,Wakulla County Florida
1972,Agnes_1,240,LF1,AL021972_1,AL021972,50,75,100,6,19,1800,20,-86.2,29.9,-85.4,65,980,FL,1,Walton County,Florida,FL,12,131,12131,Walton County Florida
1972,Agnes_2,0,LF2,AL021972_2,AL021972,50,75,100,6,22,2100,20,-86.2,40.6,-73.7,55,980,NY,1,Atlantic County,New Jersey,NJ,34,1,34001,Atlantic County New Jersey
1972,Agnes_2,0,LF2,AL021972_2,AL021972,50,75,100,6,22,2100,20,-86.2,40.6,-73.7,55,980,NY,1,Essex County,New Jersey,NJ,34,13,34013,Essex County New Jersey
1972,Agnes_2,0,LF2,AL021972_2,AL021972,50,75,100,6,22,2100,20,-86.2,40.6,-73.7,55,980,NY,1,Hudson County,New Jersey,NJ,34,17,34017,Hudson County New Jersey
1972,Agnes_2,0,LF2,AL021972_2,AL021972,50,75,100,6,22,2100,20,-86.2,40.6,-73.7,55,980,NY,1,Middlesex County,New Jersey,NJ,34,23,34023,Middlesex County New Jersey
1972,Agnes_2,0,LF2,AL021972_2,AL021972,50,75,100,6,22,2100,20,-86.2,40.6,-73.7,55,980,NY,1,Monmouth County,New Jersey,NJ,34,25,34025,Monmouth County New Jersey
1972,Agnes_2,0,LF2,AL021972_2,AL021972,50,75,100,6,22,2100,20,-86.2,40.6,-73.7,55,980,NY,1,Ocean County,New Jersey,NJ,34,29,34029,Ocean County New Jersey
1972,Agnes_3,0,LF2,AL021972_2,AL021972,50,75,100,6,22,2100,20,-86.2,40.6,-73.7,55,980,NY,1,Union County,New Jersey,NJ,34,39,34039,Union County New Jersey
1972,Agnes_3,0,LF3,AL021972_2,AL021972,50,75,100,6,22,2100,20,-86.2,40.6,-73.7,55,980,NY,1,Bronx County,New York,NY,36,5,36005,Bronx County New York
1972,Agnes_3,0,LF3,AL021972_2,AL021972,50,75,100,6,22,2100,20,-86.2,40.6,-73.7,55,980,NY,1,Kings County,New York,NY,36,47,36047,Kings County New York
1972,Agnes_3,0,LF3,AL021972_2,AL021972,50,75,100,6,22,2100,20,-86.2,40.6,-73.7,55,980,NY,1,Nassau County,New York,NY,36,59,36059,Nassau County New York
1972,Agnes_3,0,LF3,AL021972_2,AL021972,50,75,100,6,22,2100,20,-86.2,40.6,-73.7,55,980,NY,1,New York County,New York,NY,36,61,36061,New York County New York
1972,Agnes_3,0,LF3,AL021972_2,AL021972,50,75,100,6,22,2100,20,-86.2,40.6,-73.7,55,980,NY,1,Queens County,New York,NY,36,81,36081,Queens County New York
1972,Agnes_3,0,LF3,AL021972_2,AL021972,50,75,100,6,22,2100,20,-86.2,40.6,-73.7,55,980,NY,1,Richmond County,New York,NY,36,85,36085,Richmond County New York
1972,Agnes_3,0,LF3,AL021972_2,AL021972,50,75,100,6,22,2100,20,-86.2,40.6,-73.7,55,980,NY,1,Suffolk County,New York,NY,36,103,36103,Suffolk County New York
1972,Agnes_3,0,LF3,AL021972_2,AL021972,50,75,100,6,22,2100,20,-86.2,40.6,-73.7,55,980,NY,1,Westchester County,New York,NY,36,119,36119,Westchester County New York
1975,Eloise,242,LF1,AL131975,AL131975,20,30,40,9,23,1200,19,-65.6,30.4,-86.3,110,955,FL,3,Bay County,Florida,FL,12,5,12005,Bay County Florida
1975,Eloise,242,LF1,AL131975,AL131975,20,30,40,9,23,1200,19,-65.6,30.4,-86.3,110,955,FL,3,Escambia County,Florida,FL,12,33,12033,Escambia County Florida
1975,Eloise,242,LF1,AL131975,AL131975,20,30,40,9,23,1200,19,-65.6,30.4,-86.3,110,955,FL,3,Okaloosa County,Florida,FL,12,91,12091,Okaloosa County Florida
1975,Eloise,242,LF1,AL131975,AL131975,20,30,40,9,23,1200,19,-65.6,30.4,-86.3,110,955,FL,3,Santa Rosa County,Florida,FL,12,113,12113,Santa Rosa County Florida
1975,Eloise,242,LF1,AL131975,AL131975,20,30,40,9,23,1200,19,-65.6,30.4,-86.3,110,955,FL,3,Walton County,Florida,FL,12,131,12131,Walton County Florida
1979,Frederic,248,LF1,AL111979,AL111979,20,30,40,9,13,0,11.5,-36,30.2,-88.2,110,946,AL,3,Baldwin County,Alabama,AL,1,3,1003,Baldwin County Alabama
1979,Frederic,248,LF1,AL111979,AL111979,20,30,40,9,13,0,11.5,-36,30.2,-88.2,110,946,AL,3,Mobile County,Alabama,AL,1,97,1097,Mobile County Alabama
1979,Frederic,248,LF1,AL111979,AL111979,20,30,40,9,13,0,11.5,-36,30.2,-88.2,110,946,AL,3,Harrison County,Mississippi,MS,28,47,28047,Harrison County Mississippi
1979,Frederic,248,LF1,AL111979,AL111979,20,30,40,9,13,0,11.5,-36,30.2,-88.2,110,946,AL,3,Jackson County,Mississippi,MS,28,59,28059,Jackson County Mississippi
1983,Alicia,250,LF1,AL031983,AL031983,10,15,20,8,18,700,27.2,-91,29.1,-95.1,100,962,TX,3,Brazoria County,Texas,TX,48,39,48039,Brazoria County Texas
1983,Alicia,250,LF1,AL031983,AL031983,10,15,20,8,18,700,27.2,-91,29.1,-95.1,100,962,TX,3,Galveston County,Texas,TX,48,167,48167,Galveston County Texas
1989,Hugo,264,LF1,AL111989,AL111989,20,30,40,9,22,400,12.5,-29.2,32.8,-79.8,120,934,SC,4,Charleston County,South Carolina,SC,45,19,45019,Charleston County South Carolina
1989,Hugo,264,LF1,AL111989,AL111989,20,30,40,9,22,400,12.5,-29.2,32.8,-79.8,120,934,SC,4,Colleton County,South Carolina,SC,45,29,45029,Colleton County South Carolina
1989,Hugo,264,LF1,AL111989,AL111989,20,30,40,9,22,400,12.5,-29.2,32.8,-79.8,120,934,SC,4,Georgetown County,South Carolina,SC,45,43,45043,Georgetown County South Carolina
1992,Andrew_1,267,LF1,AL041992_1,AL041992,10,15,20,8,24,905,12.3,-42,25.5,-80.3,145,922,FL,5,Miami-Dade County,Florida,FL,12,86,12086,Miami-Dade County Florida
1992,Andrew_1,267,LF1,AL041992_1,AL041992,10,15,20,8,24,905,12.3,-42,25.5,-80.3,145,922,FL,5,Monroe County,Florida,FL,12,87,12087,Monroe County Florida
1992,Andrew_2,268,LF2,AL041992_2,AL041992,20,30,40,8,26,830,12.3,-42,29.6,-91.5,100,956,LA,3,Iberia Parish,Louisiana,LA,22,45,22045,Iberia Parish Louisiana
1992,Andrew_2,268,LF2,AL041992_2,AL041992,20,30,40,8,26,830,12.3,-42,29.6,-91.5,100,956,LA,3,Lafourche Parish,Louisiana,LA,22,57,22057,Lafourche Parish Louisiana
1992,Andrew_2,268,LF2,AL041992_2,AL041992,20,30,40,8,26,830,12.3,-42,29.6,-91.5,100,956,LA,3,St. Mary Parish,Louisiana,LA,22,101,22101,St Mary Parish Louisiana
1992,Andrew_2,268,LF2,AL041992_2,AL041992,20,30,40,8,26,830,12.3,-42,29.6,-91.5,100,956,LA,3,Terrebonne Parish,Louisiana,LA,22,109,22109,Terrebonne Parish Louisiana
1992,Andrew_2,268,LF2,AL041992_2,AL041992,20,30,40,8,26,830,12.3,-42,29.6,-91.5,100,956,LA,3,Vermilion Parish,Louisiana,LA,22,113,22113,Vermilion Parish Louisiana
1995,Opal,271,LF1,AL171995,AL171995,50,75,100,10,4,2200,21.1,-88.5,30.3,-87.1,100,942,FL,3,Baldwin County,Alabama,AL,1,3,1003,Baldwin County Alabama
1995,Opal,271,LF1,AL171995,AL171995,50,75,100,10,4,2200,21.1,-88.5,30.3,-87.1,100,942,FL,3,Mobile County,Alabama,AL,1,97,1097,Mobile County Alabama
1995,Opal,271,LF1,AL171995,AL171995,50,75,100,10,4,2200,21.1,-88.5,30.3,-87.1,100,942,FL,3,Bay County,Florida,FL,12,5,12005,Bay County Florida
1995,Opal,271,LF1,AL171995,AL171995,50,75,100,10,4,2200,21.1,-88.5,30.3,-87.1,100,942,FL,3,Escambia County,Florida,FL,12,33,12033,Escambia County Florida
1995,Opal,271,LF1,AL171995,AL171995,50,75,100,10,4,2200,21.1,-88.5,30.3,-87.1,100,942,FL,3,Okaloosa County,Florida,FL,12,91,12091,Okaloosa County Florida
1995,Opal,271,LF1,AL171995,AL171995,50,75,100,10,4,2200,21.1,-88.5,30.3,-87.1,100,942,FL,3,Santa Rosa County,Florida,FL,12,113,12113,Santa Rosa County Florida
1995,Opal,271,LF1,AL171995,AL171995,50,75,100,10,4,2200,21.1,-88.5,30.3,-87.1,100,942,FL,3,Walton County,Florida,FL,12,131,12131,Walton County Florida
1995,Opal,271,LF1,AL171995,AL171995,50,75,100,10,4,2200,21.1,-88.5,30.3,-87.1,100,942,FL,3,Jackson County,Mississippi,MS,28,59,28059,Jackson County Mississippi
1996,Fran,273,LF1,AL061996,AL061996,40,60,80,9,6,30,14.6,-44.9,33.9,-78,100,954,NC,3,Brunswick County,North Carolina,NC,37,19,37019,Brunswick County North Carolina
1996,Fran,273,LF1,AL061996,AL061996,40,60,80,9,6,30,14.6,-44.9,33.9,-78,100,954,NC,3,Carteret County,North Carolina,NC,37,31,37031,Carteret County North Carolina
1996,Fran,273,LF1,AL061996,AL061996,40,60,80,9,6,30,14.6,-44.9,33.9,-78,100,954,NC,3,New Hanover County,North Carolina,NC,37,129,37129,New Hanover County North Carolina
1996,Fran,273,LF1,AL061996,AL061996,40,60,80,9,6,30,14.6,-44.9,33.9,-78,100,954,NC,3,Onslow County,North Carolina,NC,37,133,37133,Onslow County North Carolina
1996,Fran,273,LF1,AL061996,AL061996,40,60,80,9,6,30,14.6,-44.9,33.9,-78,100,954,NC,3,Pender County,North Carolina,NC,37,141,37141,Pender County North Carolina
1996,Fran,273,LF1,AL061996,AL061996,40,60,80,9,6,30,14.6,-44.9,33.9,-78,100,954,NC,3,Georgetown County,South Carolina,SC,45,43,45043,Georgetown County South Carolina
1996,Fran,273,LF1,AL061996,AL061996,40,60,80,9,6,30,14.6,-44.9,33.9,-78,100,954,NC,3,Horry County,South Carolina,SC,45,51,45051,Horry County South Carolina
1999,Floyd,280,LF1,AL081999,AL081999,35,52.5,70,9,16,630,15.3,-48.2,33.8,-78,90,956,NC,2,Brunswick County,North Carolina,NC,37,19,37019,Brunswick County North Carolina
1999,Floyd,280,LF1,AL081999,AL081999,35,52.5,70,9,16,630,15.3,-48.2,33.8,-78,90,956,NC,2,New Hanover County,North Carolina,NC,37,129,37129,New Hanover County North Carolina
1999,Floyd,280,LF1,AL081999,AL081999,35,52.5,70,9,16,630,15.3,-48.2,33.8,-78,90,956,NC,2,Onslow County,North Carolina,NC,37,133,37133,Onslow County North Carolina
1999,Floyd,280,LF1,AL081999,AL081999,35,52.5,70,9,16,630,15.3,-48.2,33.8,-78,90,956,NC,2,Pender County,North Carolina,NC,37,141,37141,Pender County North Carolina
1999,Floyd,280,LF1,AL081999,AL081999,35,52.5,70,9,16,630,15.3,-48.2,33.8,-78,90,956,NC,2,Georgetown County,South Carolina,SC,45,43,45043,Georgetown County South Carolina
1999,Floyd,280,LF1,AL081999,AL081999,35,52.5,70,9,16,630,15.3,-48.2,33.8,-78,90,956,NC,2,Horry County,South Carolina,SC,45,51,45051,Horry County South Carolina
2001,Allison,0,LF1,,,50,75,100,0,0,0,0,0,28.9,-95.3,0,0,Texas,0,Aransas County,Texas,TX,48,7,48007,Aransas County Texas
2001,Allison,0,LF1,,,50,75,100,0,0,0,0,0,28.9,-95.3,0,0,Texas,0,Brazoria County,Texas,TX,48,39,48039,Brazoria County Texas
2001,Allison,0,LF1,,,50,75,100,0,0,0,0,0,28.9,-95.3,0,0,Texas,0,Calhoun County,Texas,TX,48,57,48057,Calhoun County Texas
2001,Allison,0,LF1,,,50,75,100,0,0,0,0,0,28.9,-95.3,0,0,Texas,0,Chambers County,Texas,TX,48,71,48071,Chambers County Texas
2001,Allison,0,LF1,,,50,75,100,0,0,0,0,0,28.9,-95.3,0,0,Texas,0,Galveston County,Texas,TX,48,167,48167,Galveston County Texas
2001,Allison,0,LF1,,,50,75,100,0,0,0,0,0,28.9,-95.3,0,0,Texas,0,Harris County,Texas,TX,48,201,48201,Harris County Texas
2001,Allison,0,LF1,,,50,75,100,0,0,0,0,0,28.9,-95.3,0,0,Texas,0,Jackson County,Texas,TX,48,239,48239,Jackson County Texas
2001,Allison,0,LF1,,,50,75,100,0,0,0,0,0,28.9,-95.3,0,0,Texas,0,Jefferson County,Texas,TX,48,245,48245,Jefferson County Texas
2001,Allison,0,LF1,,,50,75,100,0,0,0,0,0,28.9,-95.3,0,0,Texas,0,Matagorda County,Texas,TX,48,321,48321,Matagorda County Texas
2001,Allison,0,LF1,,,50,75,100,0,0,0,0,0,28.9,-95.3,0,0,Texas,0,Refugio County,Texas,TX,48,391,48391,Refugio County Texas
2001,Allison,0,LF1,,,50,75,100,0,0,0,0,0,28.9,-95.3,0,0,Texas,0,Victoria County,Texas,TX,48,469,48469,Victoria County Texas
2003,Isabel,0,LF1,AL132003,AL132003,40,60,80,9,18,1700,0,0,34.9,-76.2,0,957,NC2,2,Beaufort County,North Carolina,NC,37,13,37013,Beaufort County North Carolina
2003,Isabel,0,LF1,AL132003,AL132003,40,60,80,9,18,1700,0,0,34.9,-76.2,0,957,NC2,2,Bertie County,North Carolina,NC,37,15,37015,Bertie County North Carolina
2003,Isabel,0,LF1,AL132003,AL132003,40,60,80,9,18,1700,0,0,34.9,-76.2,0,957,NC2,2,Carteret County,North Carolina,NC,37,31,37031,Carteret County North Carolina
2003,Isabel,0,LF1,AL132003,AL132003,40,60,80,9,18,1700,0,0,34.9,-76.2,0,957,NC2,2,Craven County,North Carolina,NC,37,49,37049,Craven County North Carolina
2003,Isabel,0,LF1,AL132003,AL132003,40,60,80,9,18,1700,0,0,34.9,-76.2,0,957,NC2,2,Dare County,North Carolina,NC,37,55,37055,Dare County North Carolina
2003,Isabel,0,LF1,AL132003,AL132003,40,60,80,9,18,1700,0,0,34.9,-76.2,0,957,NC2,2,Hyde County,North Carolina,NC,37,95,37095,Hyde County North Carolina
2003,Isabel,0,LF1,AL132003,AL132003,40,60,80,9,18,1700,0,0,34.9,-76.2,0,957,NC2,2,Onslow County,North Carolina,NC,37,133,37133,Onslow County North Carolina
2003,Isabel,0,LF1,AL132003,AL132003,40,60,80,9,18,1700,0,0,34.9,-76.2,0,957,NC2,2,Pamlico County,North Carolina,NC,37,137,37137,Pamlico County North Carolina
2003,Isabel,0,LF1,AL132003,AL132003,40,60,80,9,18,1700,0,0,34.9,-76.2,0,957,NC2,2,Tyrrell County,North Carolina,NC,37,177,37177,Tyrrell County North Carolina
2003,Isabel,0,LF1,AL132003,AL132003,40,60,80,9,18,1700,0,0,34.9,-76.2,0,957,NC2,2,Washington County,North Carolina,NC,37,187,37187,Washington County North Carolina
2004,Charley_1,285,LF1,AL032004_1,AL032004,5,7.5,10,8,13,1945,12.9,-65.3,26.6,-82.2,130,941,FL,4,Lee County,Florida,FL,12,71,12071,Lee County Florida
2004,Charley_2,286,LF2,AL032004_2,AL032004,20,30,40,8,14,1400,12.9,-65.3,33,-79.4,70,992,SC,1,Charleston County,South Carolina,SC,45,19,45019,Charleston County South Carolina
2004,Charley_2,286,LF2,AL032004_2,AL032004,20,30,40,8,14,1400,12.9,-65.3,33,-79.4,70,992,SC,1,Georgetown County,South Carolina,SC,45,43,45043,Georgetown County South Carolina
2004,Frances,287,LF1,AL062004,AL062004,30,45,60,9,5,430,11.5,-39.8,27.2,-80.2,90,960,FL,2,Brevard County,Florida,FL,12,9,12009,Brevard County Florida
2004,Frances,287,LF1,AL062004,AL062004,30,45,60,9,5,430,11.5,-39.8,27.2,-80.2,90,960,FL,2,Broward County,Florida,FL,12,11,12011,Broward County Florida
2004,Frances,287,LF1,AL062004,AL062004,30,45,60,9,5,430,11.5,-39.8,27.2,-80.2,90,960,FL,2,Indian River County,Florida,FL,12,61,12061,Indian River County Florida
2004,Frances,287,LF1,AL062004,AL062004,30,45,60,9,5,430,11.5,-39.8,27.2,-80.2,90,960,FL,2,Martin County,Florida,FL,12,85,12085,Martin County Florida
2004,Frances,287,LF1,AL062004,AL062004,30,45,60,9,5,430,11.5,-39.8,27.2,-80.2,90,960,FL,2,Palm Beach County,Florida,FL,12,99,12099,Palm Beach County Florida
2004,Frances,287,LF1,AL062004,AL062004,30,45,60,9,5,430,11.5,-39.8,27.2,-80.2,90,960,FL,2,St. Lucie County,Florida,FL,12,111,12111,St Lucie County Florida
2004,Ivan,289,LF1,AL092004,AL092004,25,37.5,50,9,16,650,9.7,-30.3,30.2,-87.9,105,946,AL,3,Baldwin County,Alabama,AL,1,3,1003,Baldwin County Alabama
2004,Ivan,289,LF1,AL092004,AL092004,25,37.5,50,9,16,650,9.7,-30.3,30.2,-87.9,105,946,AL,3,Mobile County,Alabama,AL,1,97,1097,Mobile County Alabama
2004,Ivan,289,LF1,AL092004,AL092004,25,37.5,50,9,16,650,9.7,-30.3,30.2,-87.9,105,946,AL,3,Escambia County,Florida,FL,12,33,12033,Escambia County Florida
2004,Ivan,289,LF1,AL092004,AL092004,25,37.5,50,9,16,650,9.7,-30.3,30.2,-87.9,105,946,AL,3,Santa Rosa County,Florida,FL,12,113,12113,Santa Rosa County Florida
2004,Ivan,289,LF1,AL092004,AL092004,25,37.5,50,9,16,650,9.7,-30.3,30.2,-87.9,105,946,AL,3,Jackson County,Mississippi,MS,28,59,28059,Jackson County Mississippi
2004,Jeanne,290,LF1,AL112004,AL112004,45,67.5,90,9,26,400,16.4,-62.6,27.2,-80.2,105,950,FL,3,Brevard County,Florida,FL,12,9,12009,Brevard County Florida
2004,Jeanne,290,LF1,AL112004,AL112004,45,67.5,90,9,26,400,16.4,-62.6,27.2,-80.2,105,950,FL,3,Broward County,Florida,FL,12,11,12011,Broward County Florida
2004,Jeanne,290,LF1,AL112004,AL112004,45,67.5,90,9,26,400,16.4,-62.6,27.2,-80.2,105,950,FL,3,Charlotte County,Florida,FL,12,15,12015,Charlotte County Florida
2004,Jeanne,290,LF1,AL112004,AL112004,45,67.5,90,9,26,400,16.4,-62.6,27.2,-80.2,105,950,FL,3,Collier County,Florida,FL,12,21,12021,Collier County Florida
2004,Jeanne,290,LF1,AL112004,AL112004,45,67.5,90,9,26,400,16.4,-62.6,27.2,-80.2,105,950,FL,3,Indian River County,Florida,FL,12,61,12061,Indian River County Florida
2004,Jeanne,290,LF1,AL112004,AL112004,45,67.5,90,9,26,400,16.4,-62.6,27.2,-80.2,105,950,FL,3,Lee County,Florida,FL,12,71,12071,Lee County Florida
2004,Jeanne,290,LF1,AL112004,AL112004,45,67.5,90,9,26,400,16.4,-62.6,27.2,-80.2,105,950,FL,3,Martin County,Florida,FL,12,85,12085,Martin County Florida
